date;ip;bgp_dbp;bgp_lift;nb_occurrences_dbp;nb_occurrences_lift;rank_dbp;rank_lift;precision;recall
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Somkid_Chuenta'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Somkid_Chuenta'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Aristide_Bruant'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Aristide_Bruant'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Aristide_Bruant'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Sweetbread'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Sweetbread'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Sweetbread'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Nikodimos_Papavasiliou'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Nikodimos_Papavasiliou'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Nikodimos_Papavasiliou'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/16_de_septiembre'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/16_de_septiembre'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/16_de_septiembre'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/William_Chak'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/William_Chak'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/William_Chak'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/A%C3%AFn_Seba%C3%A2_%E2%80%93_Hay_Mohammadi'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/A%C3%AFn_Seba%C3%A2_%E2%80%93_Hay_Mohammadi'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/A%C3%AFn_Seba%C3%A2_%E2%80%93_Hay_Mohammadi'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Charles_Josephus_Nourse'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Charles_Josephus_Nourse'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;2646c3cfefd5db516f6ca39b10594e7b;[(rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cbffbd3ce43268ddebab84cf32314a6e2b2d653ffbe12834e05cb696e8896bbfe5')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0')), (rdflib.term.URIRef('http://dbpedia.org/resource/2005_Primera_Divisi%C3%B3n_de_M%C3%A9xico_Apertura'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#long'), rdflib.term.Variable('cbc433b257245e5776401f60ab622f4302a0e9de712d2f6a4dfc59346c35cce3f6'))];[(rdflib.term.URIRef('http://dbpedia.org/resource/Charles_Josephus_Nourse'), rdflib.term.URIRef('http://www.w3.org/2003/01/geo/wgs84_pos#lat'), rdflib.term.Variable('cb0'))];1;1;1;1;0.0;0.0
